t203g4304101116,此安全设置确定哪些用户可以取得系统中任何安全对象(包括 Active Directory 对象、文件和文件夹、打印机、注册表项、进程以及线程)的所有权。,操作系统中取得文件或其他对象的所有权的权利指派不符合要求，说明操作系统在用户权限管理方面存在不足，错误的权利指派会造成文件、数据等信息的泄露、破坏和丢失。,此安全设置确定哪些用户可以取得系统中任何安全对象(包括 Active Directory 对象、文件和文件夹、打印机、注册表项、进程以及线程)的所有权。
t203g4304101117,此用户权限允许某个进程模拟任意用户而无须进行身份验证。因此该进程可以与该用户一样获得对本地资源的访问权限。,操作系统中以操作系统方式操作的权利指派不符合要求，说明操作系统在用户权限管理方面存在不足，错误的权利指派会造成本地资源访问权限的混乱和文件、数据等信息的泄露、破坏和丢失。,此用户权限允许某个进程模拟任意用户而无须进行身份验证。因此该进程可以与该用户一样获得对本地资源的访问权限。
t203g4304101118,此安全设置确定哪些组或用户可以将工作站添加到域。此安全设置仅对域控制器有效。默认情况下，任何已经过身份验证的用户都具有此权限并可以在该域中最多创建 10 个计算机帐户。,操作系统中域中添加工作站的权利指派不符合要求，说明操作系统在用户权限管理方面存在不足，错误的权利指派会造成工作站资源配置的混乱。,此安全设置确定哪些组或用户可以将工作站添加到域。此安全设置仅对域控制器有效。默认情况下，任何已经过身份验证的用户都具有此权限并可以在该域中最多创建 10 个计算机帐户。
t203g4304101119,此安全设置确定哪些用户可以在用户或计算机对象上设置“已为委派信任”设置。被授予此权限的用户或对象必须具有对用户或计算机对象上的帐户控制标志的写入访问权限。在已为委派信任的计算机上(或用户环境下)运行的服务器进程可以使用客户端委派的凭据访问另一台计算机上的资源，只要该客户端帐户没有设置“帐户无法委派”帐户控制标志。,操作系统中允许计算机和用户帐户被信任以便于委任的权利指派不符合要求，说明操作系统在用户权限管理方面存在不足，错误的权利指派会造成用户权限管理的混乱。,此安全设置确定哪些用户可以在用户或计算机对象上设置“已为委派信任”设置。被授予此权限的用户或对象必须具有对用户或计算机对象上的帐户控制标志的写入访问权限。在已为委派信任的计算机上(或用户环境下)运行的服务器进程可以使用客户端委派的凭据访问另一台计算机上的资源，只要该客户端帐户没有设置“帐户无法委派”帐户控制标志。
t203g4304101120,此安全设置确定哪些帐户可以使用对另一个进程具有 Write Property 访问权限的进程来提高分配给其他进程的执行优先级。具有此权限的用户可以通过任务管理器用户界面更改进程的计划优先级。,操作系统中增加进度优先级的权利指派不符合要求，说明操作系统在用户权限管理方面存在不足，错误的权利指派会造成更改进程的计划优先级权限管理的混乱。,此安全设置确定哪些帐户可以使用对另一个进程具有 Write Property 访问权限的进程来提高分配给其他进程的执行优先级。具有此权限的用户可以通过任务管理器用户界面更改进程的计划优先级。
t203g4304101121,此安全设置确定哪些用户和组可以在卷上运行维护任务，如远程碎片整理。,操作系统中执行卷维护任务的权利指派不符合要求，说明操作系统在用户权限管理方面存在不足，错误的权利指派会造成系统维护权限管理的混乱。,此安全设置确定哪些用户和组可以在卷上运行维护任务，如远程碎片整理。
t203g4304101122,此用户权限确定哪些用户可以将设备驱动程序或其他代码动态加载和卸载到内核模式中。此用户权限不适用于即插即用设备驱动程序。建议不要将此权限分配给其他用户。而是使用 StartService() API。,操作系统中加载和卸载设备驱动程序的权利指派不符合要求，说明操作系统在用户权限管理方面存在不足，错误的权利指派会造成设备驱动权限管理的混乱。,此用户权限确定哪些用户可以将设备驱动程序或其他代码动态加载和卸载到内核模式中。此用户权限不适用于即插即用设备驱动程序。建议不要将此权限分配给其他用户。而是使用 StartService() API。
t203g4304101123,该安全设置确定是否在 Windows 登录屏幕中显示最后登录到计算机的用户的名称。,显示上一次登陆的用户名，说明操作系统在残余信息管理方面存在不足，会造成一些关键信息的泄露。,该安全设置确定是否在 WiNdows 登录屏幕中显示最后登录到计算机的用户的名称。
t203g4304101124,Windows系统中的缓存页面文件会包含一些敏感的帐户和权限信息，关机时清除这些页面文件可以降低这些信息泄漏的威胁。,未启用关机时清除虚拟内存页面文件，说明操作系统在残余信息管理方面存在不足，会造成一些关键信息的泄露。,WiNdows系统中的缓存页面文件会包含一些敏感的帐户和权限信息，关机时清除这些页面文件可以降低这些信息泄漏的威胁。
t203g4304101125,windows服务器在安装时设置默认隐藏共享逻辑盘，网络用户可以通过网络访问这些共享逻辑盘，攻击者可以利用这个设置获取系统的管理权限和任意访问、删除数据。建议删除默认共享。,未关闭默认共享盘，说明操作系统在资源管理方面存在不足，攻击者会通过共享盘对系统进行攻击。,wiNdows服务器在安装时设置默认隐藏共享逻辑盘，网络用户可以通过网络访问这些共享逻辑盘，攻击者可以利用这个设置获取系统的管理权限和任意访问、删除数据。建议删除默认共享。
t203g4304101126,windows系统崩溃时，会产生一个内存dump文件，这个文件中可能包含系统中的一些敏感信息，这些信息会对系统安全造成威胁。,未禁止产生dump文件，说明操作系统在残余信息管理方面存在不足，会造成一些关键信息的泄露。,wiNdows系统崩溃时，会产生一个内存dump文件，这个文件中可能包含系统中的一些敏感信息，这些信息会对系统安全造成威胁。
t203g4304101127,使远程用户能修改此计算机上的注册表设置。,未禁用Remote Registry服务，说明操作系统在安全管理方面存在不足，为攻击者提供了一个进行系统攻击的渠道。,使远程用户能修改此计算机上的注册表设置。
t203g4304101128,传输客户端和服务器之间的NET SEND和Alerter服务消息。,未禁用Messenger服务，说明操作系统在安全管理方面存在不足，为攻击者提供了一个进行系统攻击的渠道。,传输客户端和服务器之间的NET SEND和Alerter服务消息。
t203g4304101129,启用“剪贴簿查看器”储存信息并与远程计算机共享。,未禁用Clipbook服务，说明操作系统在安全管理方面存在不足，为攻击者提供了一个进行系统攻击的渠道。,启用“剪贴簿查看器”储存信息并与远程计算机共享。
t203g4304101130,通知所选用户和计算机有关系统管理级警报。,未禁用Alerter服务，说明操作系统在安全管理方面存在不足，为攻击者提供了一个进行系统攻击的渠道。,通知所选用户和计算机有关系统管理级警报。
t203s4301102102,密码必须符合复杂性要求。此安全设置确定密码是否必须符合复杂性要求。,系统账户密码有效期不符合要求，说明操作系统在账户密码管理方面存在不足，密码不在有效期内存在被暴力破解和自身失误泄露的风险。,密码必须符合复杂性要求。此安全设置确定密码是否必须符合复杂性要求。
t203s4301102103,此安全设置确定用户帐户密码包含的最少字符数。,操作系统的密码长度最小值不符合要求，说明操作系统在账户密码管理方面存在不足，攻击者容易通过弱口令破解、暴力破解等方式获取账户密码并控制相关系统。,此安全设置确定用户帐户密码包含的最少字符数。
t203s4301102104,此安全设置确定在系统要求用户更改某个密码之前可以使用该密码的期间(以天为单位)。,操作系统的密码使用期限不符合要求，说明操作系统在账户密码管理方面存在不足，密码长期使用不作更换存在被暴力破解和自身失误泄露的风险。,此安全设置确定在系统要求用户更改某个密码之前可以使用该密码的期间(以天为单位)。
t203s4301102105,此策略使管理员能够通过确保旧密码不被连续重新使用来增强安全性。,操作系统的旧密码不被连续重新使用管理不符合要求，说明操作系统在账户密码管理方面存在不足，旧密码被连续使用存在被暴力破解和自身失误泄露的风险。,此策略使管理员能够通过确保旧密码不被连续重新使用来增强安全性。
t203s4301102106,此安全设置确定导致用户帐户被锁定的登录尝试失败的次数。在管理员重置锁定帐户或帐户锁定时间期满之前，无法使用该锁定帐户。,操作系统的帐户被锁定的登录尝试失败的次数不符合要求，说明操作系统在账户登录管理方面存在不足，对登录尝试失败次数不作限制，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,此安全设置确定导致用户帐户被锁定的登录尝试失败的次数。在管理员重置锁定帐户或帐户锁定时间期满之前，无法使用该锁定帐户。
t203s4301102107,设置确定锁定帐户在自动解锁之前保持锁定的分钟数。,操作系统的锁定帐户在自动解锁之前保持锁定的时间不符合要求，说明操作系统在账户锁定管理方面存在不足，对锁定帐户在自动解锁之前保持锁定的时间太短，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,设置确定锁定帐户在自动解锁之前保持锁定的分钟数。
t203s4301102108,此安全设置确定在某次登录尝试失败之后将登录尝试失败计数器重置为 0 次错误登录尝试之前需要的时间。,操作系统的复位账户锁定计数器的安全设置不符合要求，说明操作系统在账户锁定管理方面存在不足，对复位账户锁定计数器的重置时间太短，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,此安全设置确定在某次登录尝试失败之后将登录尝试失败计数器重置为 0 次错误登录尝试之前需要的时间。
t203s4302101102,此安全设置确定是否可以在无需登录 Windows 的情况下关闭计算机。,没有禁止系统在未登录的情况下关闭，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作或恶意操作的情况下关闭，造成系统所承载业务的停顿。,此安全设置确定是否可以在无需登录 Windows 的情况下关闭计算机。
t203s4302101103,Windows系统默认生成的管理员帐户，是攻击者尝试攻击的首选帐号。,没有重命名管理员帐户，说明操作系统在安全管理方面存在不足，默认管理员账户是攻击者尝试攻击的一个主要渠道，使系统被攻击的风险增大。,Windows系统默认生成的管理员帐户，是攻击者尝试攻击的首选帐号。
t203s4302101104,此安全设置确定用户是否需要按Ctrl+Alt+Del才能登录。,无须按Ctrl+Alt+Del就能登录，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作情况下进入系统，攻击者容易恶意操作尝试攻击行为。,此安全设置确定用户是否需要按Ctrl+Alt+Del才能登录。
t203s4302101105,系统自动登录会造成非法用户使用计算机系统。建议禁用自动登录。,未禁用自动管理员登陆，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作情况下进入系统，攻击者容易恶意操作尝试攻击行为。,系统自动登录会造成非法用户使用计算机系统。建议禁用自动登录。
t203s4302101106,此安全设置确定将哪些附加权限授予连接到计算机的匿名连接。,未启用不允许 SAM 帐户的匿名枚举功能，说明操作系统在账户安全管理方面存在不足，攻击者可以利用SAM账户和共享的渠道实施攻击行为，使系统被攻击的风险大大增加。,此安全设置确定将哪些附加权限授予连接到计算机的匿名连接。
t203s4302101107,,未启用不允许 SAM 帐户的匿名枚举功能，说明操作系统在账户安全管理方面存在不足，攻击者可以利用SAM账户和共享的渠道实施攻击行为，使系统被攻击的风险大大增加。,此安全设置确定是否允许 SAM 帐户和共享的匿名枚举。
t203s4302101108,启用此项将会造成安全风险。,未禁用将Everyone 权限应用于匿名用户，说明操作系统在账户安全管理方面存在不足，攻击者可以利用匿名用户身份实施攻击行为，使系统被攻击的风险大大增加。,启用此项将会造成安全风险。
t203s4302101109,此安全设置确定凭据管理器是否保存通过域身份验证的密码和凭据，以备日后使用。,未启用不允许存储网络身份验证的密码和凭据，说明操作系统在账户安全管理方面存在不足，对攻击者窃取合法网络身份实施攻击行为缺乏防范，使系统被攻击的风险大大增加。,此安全设置确定凭据管理器是否保存通过域身份验证的密码和凭据，以备日后使用。
t203s4302101110,LM 哈希的加密性相对较弱，易于受攻击，一旦安全数据库受到攻击，密码便会泄漏。,未启用更改密码时不存储 LAN 管理器哈希值功能，说明操作系统在账户安全管理方面存在不足，LM 哈希相对较弱，因此容易遭到攻击者的强力攻击，使系统被攻击的风险大大增加。,LM 哈希的加密性相对较弱，易于受攻击，一旦安全数据库受到攻击，密码便会泄漏。
t203s4302101111,此安全设置确定未进行密码保护的本地帐户是否可以用于从物理计算机控制台之外的位置登录。如果启用此设置，则未进行密码保护的本地帐户将仅能够在计算机的键盘上登录。,未启用使用空密码的本地帐户只允许进行控制台登录功能，说明操作系统在账户安全管理方面存在不足，使攻击者有机会利用空密码账户进行攻击和破坏，系统被攻击的风险大大增加。,此安全设置确定未进行密码保护的本地帐户是否可以用于从物理计算机控制台之外的位置登录。如果启用此设置，则未进行密码保护的本地帐户将仅能够在计算机的键盘上登录。
t203s4302101112,驱动器自动运行会增加中病毒木马的风险。建议禁用。,未禁用全部驱动器自动运行，说明操作系统在安全管理方面存在不足，使攻击者有机会传播和发送恶意代码并利用驱动器自动运行进行激活和运行，系统被攻击的风险大大增加。,驱动器自动运行会增加中病毒木马的风险。建议禁用。
t203s4302101113,,未禁用恢复控制台中的允许自动管理登陆的功能，说明操作系统在安全管理方面存在不足，故障恢复控制台允许自动管理登录可能被攻击者利用直接进入系统，系统被攻击的风险大大增加。,此安全设置确定授权访问系统之前是否必须提供 AdmiNistrator 帐户的密码。建议禁用。
t203s4302101114,若允许软盘复制并访问所有驱动器和所有文件夹会使得恢复控制台 SET 命令可用，该命令允许设置恢复控制台环境变量。建议禁用。,未允许软盘复制并访问所有驱动器和所有文件夹，这样在故障恢复控制台中，仅能有限制地访问几个系统目录，不能访问所有硬盘分区。另外，还只能把光盘或软盘中的文件复制到硬盘，不能把硬盘的文件复制到软盘，对恢复故障和保存数据产生不利影响。,若允许软盘复制并访问所有驱动器和所有文件夹会使得恢复控制台 SET 命令可用，该命令允许设置恢复控制台环境变量。建议禁用。
t203s4302101115,如果启用此安全设置，则允许服务器消息块(SMB)重定向程序向不支持在身份验证期间进行密码加密的非 Microsoft SMB 服务器发送纯文本密码。,未禁用发送未加密的密码以连接到第三方 SMB 服务器的功能，说明系统对密码管理和加密保护技术方面存在缺陷，缺失对密码安全防护，使密码受到破坏和泄露的风险增大。,如果启用此安全设置，则允许服务器消息块(SMB)重定向程序向不支持在身份验证期间进行密码加密的非 Microsoft SMB 服务器发送纯文本密码。
t203s4302101123,Windows系统默认生成的帐户，易被攻击者利用。,未禁用来宾GUEST帐户状态，说明操作系统在账户安全管理方面存在不足，攻击者可以利用来宾GUEST帐户的渠道实施攻击行为，使系统被攻击的风险大大增加。,Windows系统默认生成的帐户，易被攻击者利用。
t203s4301102102,密码必须符合复杂性要求。此安全设置确定密码是否必须符合复杂性要求。,操作系统的密码复杂度不符合要求，说明操作系统在账户密码管理方面存在不足，攻击者容易通过弱口令破解、暴力破解等方式获取账户密码并控制相关系统。,密码必须符合复杂性要求。此安全设置确定密码是否必须符合复杂性要求。
t203s4301102103,此安全设置确定用户帐户密码包含的最少字符数。,操作系统的密码长度最小值不符合要求，说明操作系统在账户密码管理方面存在不足，攻击者容易通过弱口令破解、暴力破解等方式获取账户密码并控制相关系统。,此安全设置确定用户帐户密码包含的最少字符数。
t203s4301102104,此安全设置确定在系统要求用户更改某个密码之前可以使用该密码的期间(以天为单位)。,操作系统的密码使用期限不符合要求，说明操作系统在账户密码管理方面存在不足，密码长期使用不作更换存在被暴力破解和自身失误泄露的风险。,此安全设置确定在系统要求用户更改某个密码之前可以使用该密码的期间(以天为单位)。
t203s4301102105,此策略使管理员能够通过确保旧密码不被连续重新使用来增强安全性。,操作系统的旧密码不被连续重新使用管理不符合要求，说明操作系统在账户密码管理方面存在不足，旧密码被连续使用存在被暴力破解和自身失误泄露的风险。,此策略使管理员能够通过确保旧密码不被连续重新使用来增强安全性。
t203s4301102106,此安全设置确定导致用户帐户被锁定的登录尝试失败的次数。在管理员重置锁定帐户或帐户锁定时间期满之前，无法使用该锁定帐户。,操作系统的帐户被锁定的登录尝试失败的次数不符合要求，说明操作系统在账户登录管理方面存在不足，对登录尝试失败次数不作限制，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,此安全设置确定导致用户帐户被锁定的登录尝试失败的次数。在管理员重置锁定帐户或帐户锁定时间期满之前，无法使用该锁定帐户。
t203s4301102107,设置确定锁定帐户在自动解锁之前保持锁定的分钟数。,操作系统的锁定帐户在自动解锁之前保持锁定的时间不符合要求，说明操作系统在账户锁定管理方面存在不足，对锁定帐户在自动解锁之前保持锁定的时间太短，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,设置确定锁定帐户在自动解锁之前保持锁定的分钟数。
t203s4301102108,此安全设置确定在某次登录尝试失败之后将登录尝试失败计数器重置为 0 次错误登录尝试之前需要的时间。,操作系统的复位账户锁定计数器的安全设置不符合要求，说明操作系统在账户锁定管理方面存在不足，对复位账户锁定计数器的重置时间太短，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,此安全设置确定在某次登录尝试失败之后将登录尝试失败计数器重置为 0 次错误登录尝试之前需要的时间。
t203s4302101102,此安全设置确定是否可以在无需登录 Windows 的情况下关闭计算机。,没有禁止系统在未登录的情况下关闭，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作或恶意操作的情况下关闭，造成系统所承载业务的停顿。,此安全设置确定是否可以在无需登录 Windows 的情况下关闭计算机。
t203s4302101103,Windows系统默认生成的管理员帐户，是攻击者尝试攻击的首选帐号。,没有重命名管理员帐户，说明操作系统在安全管理方面存在不足，默认管理员账户是攻击者尝试攻击的一个主要渠道，使系统被攻击的风险增大。,Windows系统默认生成的管理员帐户，是攻击者尝试攻击的首选帐号。
t203s4302101104,此安全设置确定用户是否需要按Ctrl+Alt+Del才能登录。,无须按Ctrl+Alt+Del就能登录，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作情况下进入系统，攻击者容易恶意操作尝试攻击行为。,此安全设置确定用户是否需要按Ctrl+Alt+Del才能登录。
t203s4302101105,系统自动登录会造成非法用户使用计算机系统。建议禁用自动登录。,未禁用自动管理员登陆，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作情况下进入系统，攻击者容易恶意操作尝试攻击行为。,系统自动登录会造成非法用户使用计算机系统。建议禁用自动登录。
t203s4302101106,此安全设置确定将哪些附加权限授予连接到计算机的匿名连接。,未启用不允许 SAM 帐户的匿名枚举功能，说明操作系统在账户安全管理方面存在不足，攻击者可以利用SAM账户和共享的渠道实施攻击行为，使系统被攻击的风险大大增加。,此安全设置确定将哪些附加权限授予连接到计算机的匿名连接。
t203s4302101107,,未启用不允许 SAM 帐户的匿名枚举功能，说明操作系统在账户安全管理方面存在不足，攻击者可以利用SAM账户和共享的渠道实施攻击行为，使系统被攻击的风险大大增加。,此安全设置确定是否允许 SAM 帐户和共享的匿名枚举。
t203s4302101108,启用此项将会造成安全风险。,未禁用将Everyone 权限应用于匿名用户，说明操作系统在账户安全管理方面存在不足，攻击者可以利用匿名用户身份实施攻击行为，使系统被攻击的风险大大增加。,启用此项将会造成安全风险。
t203s4302101109,此安全设置确定凭据管理器是否保存通过域身份验证的密码和凭据，以备日后使用。,未启用不允许存储网络身份验证的密码和凭据，说明操作系统在账户安全管理方面存在不足，对攻击者窃取合法网络身份实施攻击行为缺乏防范，使系统被攻击的风险大大增加。,此安全设置确定凭据管理器是否保存通过域身份验证的密码和凭据，以备日后使用。
t203s4302101110,LM 哈希的加密性相对较弱，易于受攻击，一旦安全数据库受到攻击，密码便会泄漏。,未启用更改密码时不存储 LAN 管理器哈希值功能，说明操作系统在账户安全管理方面存在不足，LM 哈希相对较弱，因此容易遭到攻击者的强力攻击，使系统被攻击的风险大大增加。,LM 哈希的加密性相对较弱，易于受攻击，一旦安全数据库受到攻击，密码便会泄漏。
t203s4302101111,此安全设置确定未进行密码保护的本地帐户是否可以用于从物理计算机控制台之外的位置登录。如果启用此设置，则未进行密码保护的本地帐户将仅能够在计算机的键盘上登录。,未启用使用空密码的本地帐户只允许进行控制台登录功能，说明操作系统在账户安全管理方面存在不足，使攻击者有机会利用空密码账户进行攻击和破坏，系统被攻击的风险大大增加。,此安全设置确定未进行密码保护的本地帐户是否可以用于从物理计算机控制台之外的位置登录。如果启用此设置，则未进行密码保护的本地帐户将仅能够在计算机的键盘上登录。
t203s4302101112,驱动器自动运行会增加中病毒木马的风险。建议禁用。,未禁用全部驱动器自动运行，说明操作系统在安全管理方面存在不足，使攻击者有机会传播和发送恶意代码并利用驱动器自动运行进行激活和运行，系统被攻击的风险大大增加。,驱动器自动运行会增加中病毒木马的风险。建议禁用。
t203s4302101113,,未禁用恢复控制台中的允许自动管理登陆的功能，说明操作系统在安全管理方面存在不足，故障恢复控制台允许自动管理登录可能被攻击者利用直接进入系统，系统被攻击的风险大大增加。,此安全设置确定授权访问系统之前是否必须提供 Administrator 帐户的密码。建议禁用。
t203s4302101114,若允许软盘复制并访问所有驱动器和所有文件夹会使得恢复控制台 SET 命令可用，该命令允许设置恢复控制台环境变量。建议禁用。,未允许软盘复制并访问所有驱动器和所有文件夹，这样在故障恢复控制台中，仅能有限制地访问几个系统目录，不能访问所有硬盘分区。另外，还只能把光盘或软盘中的文件复制到硬盘，不能把硬盘的文件复制到软盘，对恢复故障和保存数据产生不利影响。,若允许软盘复制并访问所有驱动器和所有文件夹会使得恢复控制台 SET 命令可用，该命令允许设置恢复控制台环境变量。建议禁用。
t203s4302101115,如果启用此安全设置，则允许服务器消息块(SMB)重定向程序向不支持在身份验证期间进行密码加密的非 Microsoft SMB 服务器发送纯文本密码。,未禁用发送未加密的密码以连接到第三方 SMB 服务器的功能，说明系统对密码管理和加密保护技术方面存在缺陷，缺失对密码安全防护，使密码受到破坏和泄露的风险增大。,如果启用此安全设置，则允许服务器消息块(SMB)重定向程序向不支持在身份验证期间进行密码加密的非 Microsoft SMB 服务器发送纯文本密码。
t203s4302101123,Windows系统默认生成的帐户，易被攻击者利用。,未禁用来宾GUEST帐户状态，说明操作系统在账户安全管理方面存在不足，攻击者可以利用来宾GUEST帐户的渠道实施攻击行为，使系统被攻击的风险大大增加。,Windows系统默认生成的帐户，易被攻击者利用。
t203s4301102102,密码必须符合复杂性要求。此安全设置确定密码是否必须符合复杂性要求。,操作系统的密码复杂度不符合要求，说明操作系统在账户密码管理方面存在不足，攻击者容易通过弱口令破解、暴力破解等方式获取账户密码并控制相关系统。,密码必须符合复杂性要求。此安全设置确定密码是否必须符合复杂性要求。
t203s4301102103,此安全设置确定用户帐户密码包含的最少字符数。,操作系统的密码长度最小值不符合要求，说明操作系统在账户密码管理方面存在不足，攻击者容易通过弱口令破解、暴力破解等方式获取账户密码并控制相关系统。,此安全设置确定用户帐户密码包含的最少字符数。
t203s4301102104,此安全设置确定在系统要求用户更改某个密码之前可以使用该密码的期间(以天为单位)。,操作系统的密码使用期限不符合要求，说明操作系统在账户密码管理方面存在不足，密码长期使用不作更换存在被暴力破解和自身失误泄露的风险。,此安全设置确定在系统要求用户更改某个密码之前可以使用该密码的期间(以天为单位)。
t203s4301102105,此策略使管理员能够通过确保旧密码不被连续重新使用来增强安全性。,操作系统的旧密码不被连续重新使用管理不符合要求，说明操作系统在账户密码管理方面存在不足，旧密码被连续使用存在被暴力破解和自身失误泄露的风险。,此策略使管理员能够通过确保旧密码不被连续重新使用来增强安全性。
t203s4301102106,此安全设置确定导致用户帐户被锁定的登录尝试失败的次数。在管理员重置锁定帐户或帐户锁定时间期满之前，无法使用该锁定帐户。,操作系统的帐户被锁定的登录尝试失败的次数不符合要求，说明操作系统在账户登录管理方面存在不足，对登录尝试失败次数不作限制，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,此安全设置确定导致用户帐户被锁定的登录尝试失败的次数。在管理员重置锁定帐户或帐户锁定时间期满之前，无法使用该锁定帐户。
t203s4301102107,设置确定锁定帐户在自动解锁之前保持锁定的分钟数。,操作系统的锁定帐户在自动解锁之前保持锁定的时间不符合要求，说明操作系统在账户锁定管理方面存在不足，对锁定帐户在自动解锁之前保持锁定的时间太短，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,设置确定锁定帐户在自动解锁之前保持锁定的分钟数。
t203s4301102108,此安全设置确定在某次登录尝试失败之后将登录尝试失败计数器重置为 0 次错误登录尝试之前需要的时间。,操作系统的复位账户锁定计数器的安全设置不符合要求，说明操作系统在账户锁定管理方面存在不足，对复位账户锁定计数器的重置时间太短，使攻击者有机会连续和自动化进行登录尝试，系统被攻击的风险大大增加。,此安全设置确定在某次登录尝试失败之后将登录尝试失败计数器重置为 0 次错误登录尝试之前需要的时间。
t203s4302101102,此安全设置确定是否可以在无需登录 Windows 的情况下关闭计算机。,没有禁止系统在未登录的情况下关闭，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作或恶意操作的情况下关闭，造成系统所承载业务的停顿。,此安全设置确定是否可以在无需登录 WiNdows 的情况下关闭计算机。
t203s4302101103,Windows系统默认生成的管理员帐户，是攻击者尝试攻击的首选帐号。,没有重命名管理员帐户，说明操作系统在安全管理方面存在不足，默认管理员账户是攻击者尝试攻击的一个主要渠道，使系统被攻击的风险增大。,WiNdows系统默认生成的管理员帐户，是攻击者尝试攻击的首选帐号。
t203s4302101104,此安全设置确定用户是否需要按Ctrl+Alt+Del才能登录。,无须按Ctrl+Alt+Del就能登录，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作情况下进入系统，攻击者容易恶意操作尝试攻击行为。,此安全设置确定用户是否需要按Ctrl+Alt+Del才能登录。
t203s4302101105,系统自动登录会造成非法用户使用计算机系统。建议禁用自动登录。,未禁用自动管理员登陆，说明操作系统在安全管理方面存在不足，系统可能在非管理人员的误操作情况下进入系统，攻击者容易恶意操作尝试攻击行为。,系统自动登录会造成非法用户使用计算机系统。建议禁用自动登录。
t203s4302101106,此安全设置确定将哪些附加权限授予连接到计算机的匿名连接。,未启用不允许 SAM 帐户的匿名枚举功能，说明操作系统在账户安全管理方面存在不足，攻击者可以利用SAM账户和共享的渠道实施攻击行为，使系统被攻击的风险大大增加。,此安全设置确定将哪些附加权限授予连接到计算机的匿名连接。
t203s4302101107,,未启用不允许 SAM 帐户的匿名枚举功能，说明操作系统在账户安全管理方面存在不足，攻击者可以利用SAM账户和共享的渠道实施攻击行为，使系统被攻击的风险大大增加。,此安全设置确定是否允许 SAM 帐户和共享的匿名枚举。
t203s4302101108,启用此项将会造成安全风险。,未禁用将Everyone 权限应用于匿名用户，说明操作系统在账户安全管理方面存在不足，攻击者可以利用匿名用户身份实施攻击行为，使系统被攻击的风险大大增加。,启用此项将会造成安全风险。
t203s4302101109,此安全设置确定凭据管理器是否保存通过域身份验证的密码和凭据，以备日后使用。,未启用不允许存储网络身份验证的密码和凭据，说明操作系统在账户安全管理方面存在不足，对攻击者窃取合法网络身份实施攻击行为缺乏防范，使系统被攻击的风险大大增加。,此安全设置确定凭据管理器是否保存通过域身份验证的密码和凭据，以备日后使用。
t203s4302101110,LM 哈希的加密性相对较弱，易于受攻击，一旦安全数据库受到攻击，密码便会泄漏。,未启用更改密码时不存储 LAN 管理器哈希值功能，说明操作系统在账户安全管理方面存在不足，LM 哈希相对较弱，因此容易遭到攻击者的强力攻击，使系统被攻击的风险大大增加。,LM 哈希的加密性相对较弱，易于受攻击，一旦安全数据库受到攻击，密码便会泄漏。
t203s4302101111,此安全设置确定未进行密码保护的本地帐户是否可以用于从物理计算机控制台之外的位置登录。如果启用此设置，则未进行密码保护的本地帐户将仅能够在计算机的键盘上登录。,未启用使用空密码的本地帐户只允许进行控制台登录功能，说明操作系统在账户安全管理方面存在不足，使攻击者有机会利用空密码账户进行攻击和破坏，系统被攻击的风险大大增加。,此安全设置确定未进行密码保护的本地帐户是否可以用于从物理计算机控制台之外的位置登录。如果启用此设置，则未进行密码保护的本地帐户将仅能够在计算机的键盘上登录。
t203s4302101112,驱动器自动运行会增加中病毒木马的风险。建议禁用。,未禁用全部驱动器自动运行，说明操作系统在安全管理方面存在不足，使攻击者有机会传播和发送恶意代码并利用驱动器自动运行进行激活和运行，系统被攻击的风险大大增加。,驱动器自动运行会增加中病毒木马的风险。建议禁用。
t203s4302101113,,未禁用恢复控制台中的允许自动管理登陆的功能，说明操作系统在安全管理方面存在不足，故障恢复控制台允许自动管理登录可能被攻击者利用直接进入系统，系统被攻击的风险大大增加。,此安全设置确定授权访问系统之前是否必须提供 AdmiNistrator 帐户的密码。建议禁用。
